Movie Title,Release Date,Release Year,Opening Weekend,Genre ID,Avg Expert Score
Honeymoon,September 12th,2014,4131.00,4,66.8000000000000000
Call Me by Your Name,November 24th,2017,412932.00,4,90.6226415094339623
Call Me by Your Name,November 24th,2017,412932.00,17,90.6226415094339623
Magic in the Moonlight,July 25th,2014,412095.00,4,58.3250000000000000
Magic in the Moonlight,July 25th,2014,412095.00,17,58.3250000000000000
The Vow,February 10th,2012,41202458.00,17,49.3928571428571429
The Vow,February 10th,2012,41202458.00,4,49.3928571428571429
Anything,May 11th,2018,4110.00,4,62.7000000000000000
Anything,May 11th,2018,4110.00,17,62.7000000000000000
Son of a Gun,January 23rd,2014,411.00,17,52.2000000000000000
Fast Food Nation,November 17th,2006,410804.00,17,65.6666666666666667
Shutter Island,February 19th,2010,41062440.00,17,65.9189189189189189
Interview,July 13th,2007,41016.00,17,65.6551724137931034
American Adobo,January 25th,2002,41001.00,4,37.1000000000000000
The Promise,April 21st,2017,4095718.00,17,57.6153846153846154
Eban and Charley,December 14th,2001,4094.00,17,35.7272727272727273
Eban and Charley,December 14th,2001,4094.00,4,35.7272727272727273
Smart People,April 11th,2008,4092465.00,17,59.8787878787878788
Smart People,April 11th,2008,4092465.00,4,59.8787878787878788
Please Stand By,January 26th,2018,4090.00,17,54.6666666666666667
Churchill,June 2nd,2017,408891.00,17,47.7600000000000000
Circuit,April 26th,2002,40888.00,17,43.2000000000000000
The Trip to Spain,August 11th,2017,40875.00,17,70.0000000000000000
Hector and the Search for Happiness,September 19th,2014,40847.00,17,36.4285714285714286
The Longshots,August 22nd,2008,4080687.00,17,54.5263157894736842
Desert Dancer,April 10th,2014,40763.00,17,54.0588235294117647
Straight Up,February 28th,2020,4075.00,4,67.9166666666666667
Angels Crest,December 30th,2011,407.00,17,41.0909090909090909
Austenland,August 16th,2013,40662.00,4,47.9375000000000000
Rendition,October 19th,2007,4060012.00,17,58.0000000000000000
Last Flag Flying,November 3rd,2017,40558.00,17,66.8222222222222222
Inside Llewyn Davis,December 6th,2013,405411.00,17,91.6538461538461538
My Life Without Me,September 26th,2003,40515.00,4,61.1290322580645161
My Life Without Me,September 26th,2003,40515.00,17,61.1290322580645161
Be Kind Rewind,February 22nd,2008,4050655.00,17,56.2857142857142857
Any Day Now,December 14th,2012,40489.00,17,64.3750000000000000
Mostly Martha,August 16th,2002,40446.00,4,73.7142857142857143
Mostly Martha,August 16th,2002,40446.00,17,73.7142857142857143
The Gatekeeper,July 18th,2003,4027.00,17,52.0714285714285714
The Disappearance of Alice Creed,August 6th,2010,40258.00,17,68.1052631578947368
Over Her Dead Body,February 1st,2008,4025115.00,4,37.3103448275862069
Raise Your Voice,October 8th,2004,4022693.00,4,41.0833333333333333
Talk to Me,July 13th,2007,402000.00,17,71.0303030303030303
The Little Stranger,August 31st,2018,401563.00,17,67.8918918918918919
Toni Erdmann,December 25th,2016,40131.00,17,91.3333333333333333
Sicario,September 18th,2015,401288.00,17,82.5833333333333333
Shower,July 7th,2000,40125.00,17,75.8461538461538462
Willard,March 14th,2003,4010593.00,17,64.9032258064516129
Red Hook Summer,August 10th,2012,40070.00,17,52.8400000000000000
Midnight Sun,March 23rd,2018,4003993.00,17,43.2142857142857143
Midnight Sun,March 23rd,2018,4003993.00,4,43.2142857142857143
First Daughter,September 24th,2004,4002067.00,17,38.7500000000000000
First Daughter,September 24th,2004,4002067.00,4,38.7500000000000000
The Phantom of the Opera,December 22nd,2004,4001890.00,17,47.6666666666666667
The Phantom of the Opera,December 22nd,2004,4001890.00,4,47.6666666666666667
Click,June 23rd,2006,40011365.00,17,51.4000000000000000
Let Him Go,November 6th,2020,4000470.00,17,66.4444444444444444
A Teacher,September 6th,2013,4000.00,17,53.7333333333333333
Max Rose,September 2nd,2016,4000.00,17,44.4705882352941176
Attenberg,March 9th,2012,3998.00,17,75.0769230769230769
Darling Companion,April 20th,2012,39962.00,17,45.9354838709677419
Private,November 18th,2005,3996.00,17,62.2727272727272727
Intermission,March 19th,2004,39936.00,17,66.6296296296296296
Match Point,December 28th,2005,398593.00,4,75.4750000000000000
Match Point,December 28th,2005,398593.00,17,75.4750000000000000
50 First Dates,February 13th,2004,39852237.00,4,53.3421052631578947
House of Flying Daggers,December 3rd,2004,397472.00,17,88.0000000000000000
House of Flying Daggers,December 3rd,2004,397472.00,4,88.0000000000000000
The Great New Wonderful,June 23rd,2006,39712.00,17,58.6428571428571429
The Sense of an Ending,March 10th,2017,39691.00,17,64.7916666666666667
Holy Rollers,May 21st,2010,39685.00,17,54.6521739130434783
Brigsby Bear,July 28th,2017,39652.00,17,69.1714285714285714
The Hunting Party,September 7th,2007,39609.00,17,59.0454545454545455
Hollywood Dreams,May 18th,2007,3960.00,4,54.7692307692307692
Hollywood Dreams,May 18th,2007,3960.00,17,54.7692307692307692
How She Move,January 25th,2008,3957471.00,17,65.3333333333333333
Under the Eiffel Tower,February 8th,2019,3957.00,4,43.8571428571428571
The Tiger Hunter,September 22nd,2017,39553.00,17,65.8571428571428571
The Miracle Season,April 6th,2018,3950652.00,17,48.6923076923076923
A Mighty Heart,June 22nd,2007,3948863.00,17,75.1315789473684211
The Edge of Love,March 13th,2009,3944.00,4,45.2307692307692308
The Edge of Love,March 13th,2009,3944.00,17,45.2307692307692308
All the Real Girls,February 14th,2003,39417.00,4,72.9166666666666667
All the Real Girls,February 14th,2003,39417.00,17,72.9166666666666667
Adoration,May 8th,2009,39358.00,17,65.3500000000000000
Demonlover,September 19th,2003,39284.00,17,66.6785714285714286
Saint Judy,March 1st,2019,39275.00,17,58.5714285714285714
Zero Bridge,February 16th,2011,3927.00,17,62.0000000000000000
Sunset Strip,August 11th,2000,3926.00,17,42.1428571428571429
A Scanner Darkly,July 7th,2006,391672.00,17,73.1212121212121212
Magic Mike,June 29th,2012,39127170.00,17,74.9736842105263158
Onward,March 6th,2020,39119861.00,17,64.3571428571428571
The Eye,June 6th,2003,39058.00,17,42.3846153846153846
Amelia,October 23rd,2009,3904047.00,17,46.1176470588235294
Amelia,October 23rd,2009,3904047.00,4,46.1176470588235294
Blackhat,January 16th,2015,3901815.00,17,55.8648648648648649
Old Fashioned,February 6th,2015,38965.00,17,32.2857142857142857
Old Fashioned,February 6th,2015,38965.00,4,32.2857142857142857
Searching,August 24th,2018,388769.00,17,72.0588235294117647
Twist,May 21st,2004,3887.00,17,46.2307692307692308
Third Person,June 20th,2014,38856.00,17,43.4545454545454545
Third Person,June 20th,2014,38856.00,4,43.4545454545454545
The Color Wheel,May 18th,2012,3884.00,4,58.3333333333333333
Dark Blue,February 21st,2003,3880688.00,17,60.5405405405405405
Boyhood,July 11th,2014,387618.00,17,97.4800000000000000
Stage Beauty,October 8th,2004,38654.00,17,66.3421052631578947
Fifty Shades Freed,February 9th,2018,38560195.00,17,38.6744186046511628
Fifty Shades Freed,February 9th,2018,38560195.00,4,38.6744186046511628
The Legend of Tarzan,July 1st,2016,38527856.00,17,48.5121951219512195
The Legend of Tarzan,July 1st,2016,38527856.00,4,48.5121951219512195
Corpse Bride,September 16th,2005,385078.00,4,83.4285714285714286
Warm Water Under a Red Bridge,May 3rd,2002,3842.00,4,71.8235294117647059
Warm Water Under a Red Bridge,May 3rd,2002,3842.00,17,71.8235294117647059
Gaudi Afternoon,March 21st,2003,3838.00,17,49.3750000000000000
The Sapphires,March 22nd,2012,38372.00,17,68.1666666666666667
Seeking a Friend for the End of the World,June 22nd,2012,3822803.00,17,63.9166666666666667
Seeking a Friend for the End of the World,June 22nd,2012,3822803.00,4,63.9166666666666667
The Hollars,August 26th,2016,38210.00,4,54.7407407407407407
The Hollars,August 26th,2016,38210.00,17,54.7407407407407407
Thank You for Your Service,October 27th,2017,3817700.00,17,68.9411764705882353
The Congress,August 29th,2013,38172.00,17,65.3225806451612903
Welcome to Me,May 1st,2015,38168.00,17,67.9655172413793103
S1m0ne,August 23rd,2002,3813463.00,17,54.7894736842105263
Megan Leavey,June 9th,2017,3810867.00,17,67.4800000000000000
"New York, I Love You",October 16th,2009,380776.00,17,55.1153846153846154
"New York, I Love You",October 16th,2009,380776.00,4,55.1153846153846154
Cosmos,June 17th,2016,3807.00,17,74.4285714285714286
The Skeleton Twins,September 12th,2014,380691.00,17,74.8181818181818182
Poster Boy,August 9th,2006,3806.00,17,42.0000000000000000
Inglourious Basterds,August 20th,2009,38054676.00,17,71.9722222222222222
Goodbye Solo,March 27th,2009,38042.00,17,88.9600000000000000
Penelope,February 29th,2008,3802144.00,4,54.9655172413793103
Bel Ami,June 8th,2012,38018.00,17,46.1600000000000000
Freeheld,October 2nd,2015,37983.00,17,55.6000000000000000
Freeheld,October 2nd,2015,37983.00,4,55.6000000000000000
Rebel in the Rye,September 8th,2017,37967.00,17,50.7333333333333333
Dreamgirls,December 15th,2006,378950.00,17,78.2162162162162162
Killer Joe,July 27th,2012,37864.00,17,65.1315789473684211
Callas Forever,November 5th,2004,37855.00,17,53.6500000000000000
Gun Hill Road,August 5th,2011,37826.00,17,56.6428571428571429
The Space Between Us,February 3rd,2017,3775596.00,4,39.5000000000000000
The Space Between Us,February 3rd,2017,3775596.00,17,39.5000000000000000
The Saddest Music in the World,April 30th,2004,37743.00,17,78.8787878787878788
The Saddest Music in the World,April 30th,2004,37743.00,4,78.8787878787878788
Fruitvale Station,July 12th,2013,377285.00,17,84.2173913043478261
The Fountain,November 22nd,2006,3768702.00,4,54.5833333333333333
The Fountain,November 22nd,2006,3768702.00,17,54.5833333333333333
Fast Color,April 19th,2019,37594.00,17,64.4761904761904762
Management,May 15th,2009,375916.00,4,54.0384615384615385
Full Grown Men,June 25th,2008,3757.00,17,50.3333333333333333
Made in Dagenham,November 19th,2010,37563.00,17,69.1935483870967742
Vicky Cristina Barcelona,August 15th,2008,3755575.00,4,72.6944444444444444
Vicky Cristina Barcelona,August 15th,2008,3755575.00,17,72.6944444444444444
Save the Date,December 14th,2012,3755.00,4,56.3529411764705882
The Assassination of Richard Nixon,December 29th,2004,37547.00,17,66.6578947368421053
Dear Frankie,March 4th,2005,37542.00,4,68.1612903225806452
Dear Frankie,March 4th,2005,37542.00,17,68.1612903225806452
Gigli,August 1st,2003,3753518.00,4,24.9459459459459459
Queen Bees,June 11th,2021,375232.00,17,56.0000000000000000
Queen Bees,June 11th,2021,375232.00,4,56.0000000000000000
The Last Word,March 3rd,2017,37519.00,17,44.1304347826086957
The Stanford Prison Experiment,July 17th,2015,37514.00,17,70.1923076923076923
Gone Girl,October 3rd,2014,37513109.00,17,79.3673469387755102
Syriana,November 23rd,2005,374502.00,17,76.7000000000000000
The Baxter,August 26th,2005,37437.00,4,53.3636363636363636
The Baxter,August 26th,2005,37437.00,17,53.3636363636363636
Coming Soon,May 12th,2000,3742.00,4,47.8571428571428571
The Ice Harvest,November 23rd,2005,3740799.00,17,63.6562500000000000
The Party,February 16th,2017,37396.00,17,75.6129032258064516
Amigo,August 19th,2011,37324.00,17,62.5000000000000000
The Yellow Handkerchief,February 26th,2010,37296.00,4,64.5555555555555556
The Yellow Handkerchief,February 26th,2010,37296.00,17,64.5555555555555556
The Tree of Life,May 27th,2011,372920.00,17,84.6200000000000000
Last Resort,February 23rd,2001,37283.00,17,80.0000000000000000
Last Resort,February 23rd,2001,37283.00,4,80.0000000000000000
Lucky Them,May 30th,2014,3728.00,17,67.7894736842105263
The Statement,December 12th,2003,37220.00,17,51.0312500000000000
A Good Year,November 10th,2006,3721526.00,4,51.7878787878787879
A Good Year,November 10th,2006,3721526.00,17,51.7878787878787879
All Good Things,December 3rd,2010,37172.00,17,61.5185185185185185
A Tale of Love and Darkness,August 19th,2016,37170.00,17,58.0000000000000000
The Invisible Woman,December 25th,2013,37149.00,17,74.8536585365853659
The Invisible Woman,December 25th,2013,37149.00,4,74.8536585365853659
Little Miss Sunshine,July 26th,2006,370998.00,17,80.0277777777777778
Girl on a Bicycle,February 14th,2014,37086.00,4,34.7000000000000000
Girl on a Bicycle,February 14th,2014,37086.00,17,34.7000000000000000
Unlocking the Cage,May 25th,2016,3708.00,17,65.5333333333333333
All My Life,December 4th,2020,370315.00,17,43.5555555555555556
All My Life,December 4th,2020,370315.00,4,43.5555555555555556
Speed Sisters,January 27th,2016,370.00,17,67.5000000000000000
Other People,September 9th,2016,36997.00,17,68.6250000000000000
Her Smell,April 12th,2019,36941.00,17,72.0000000000000000
Food of Love,October 25th,2002,3692.00,17,55.3000000000000000
Fireflies in the Garden,October 14th,2011,36884.00,17,38.7857142857142857
Noise,May 9th,2008,3687.00,17,59.1250000000000000
The Bronze,March 18th,2016,368328.00,17,48.2903225806451613
Gerry,June 15th,2011,367635.00,17,57.9354838709677419
Hard Luck Love Song,October 15th,2021,36718.00,4,59.0000000000000000
Hard Luck Love Song,October 15th,2021,36718.00,17,59.0000000000000000
A Beautiful Mind,December 21st,2001,367151.00,17,73.4242424242424242
Black Nativity,November 27th,2013,3669530.00,17,51.8275862068965517
Prince Avalanche,August 9th,2013,36694.00,17,73.7241379310344828
Adult Beginners,April 24th,2015,36657.00,17,60.0000000000000000
Kids for Cash,February 7th,2014,36639.00,17,76.6470588235294118
Cherish,June 7th,2002,36618.00,17,55.3200000000000000
The Family Tree,August 26th,2011,3658.00,17,33.2857142857142857
The Greatest Game Ever Played,September 30th,2005,3657322.00,17,59.7500000000000000
Buddy Boy,March 24th,2000,3651.00,17,41.0000000000000000
Candy,November 17th,2006,3646.00,4,60.1666666666666667
Candy,November 17th,2006,3646.00,17,60.1666666666666667
Lady Bird,November 3rd,2017,364437.00,17,91.1730769230769231
Little Manhattan,September 30th,2005,36397.00,4,57.6000000000000000
House of D,April 15th,2005,36371.00,17,39.6774193548387097
Welcome to Pine Hill,March 1st,2013,3629.00,17,73.2857142857142857
Unknown Pleasures,March 26th,2003,3628.00,17,60.3000000000000000
Asylum,August 12th,2005,36272.00,4,54.3793103448275862
Reservation Road,October 19th,2007,36269.00,17,50.6206896551724138
Big Stone Gap,October 9th,2015,362422.00,4,43.6363636363636364
The War with Grandpa,October 9th,2020,3623880.00,17,39.6086956521739130
Saint Laurent,May 8th,2014,36136.00,17,54.2068965517241379
Saint Laurent,May 8th,2014,36136.00,4,54.2068965517241379
To Rome with Love,June 22nd,2012,361359.00,4,56.2368421052631579
Shut In,November 11th,2016,3613567.00,17,30.5714285714285714
Sound of My Voice,April 27th,2012,36134.00,17,69.9666666666666667
Garmento,June 6th,2003,3611.00,17,36.8750000000000000
Better Luck Tomorrow,April 11th,2003,360772.00,17,70.2187500000000000
The Scorpion King,April 19th,2002,36075875.00,4,49.4333333333333333
Sex Drive,October 17th,2008,3607164.00,4,54.2916666666666667
Facing Windows,June 18th,2004,36061.00,17,59.0400000000000000
Facing Windows,June 18th,2004,36061.00,4,59.0400000000000000
Robots,March 11th,2005,36045301.00,4,68.6363636363636364
Slumdog Millionaire,November 12th,2008,360018.00,4,85.0277777777777778
Slumdog Millionaire,November 12th,2008,360018.00,17,85.0277777777777778
Pop Aye,June 28th,2017,3598.00,17,73.1538461538461538
Tikkun,June 10th,2016,3595.00,17,72.2222222222222222
The Nightingale,August 2nd,2019,35882.00,17,78.1944444444444444
The Powerpuff Girls,July 3rd,2002,3583114.00,17,65.7600000000000000
Turistas,December 1st,2006,3582554.00,17,39.9230769230769231
King of California,September 14th,2007,35814.00,17,66.0909090909090909
Photograph,May 17th,2019,35796.00,17,66.2380952380952381
Photograph,May 17th,2019,35796.00,4,66.2380952380952381
Ajami,February 3rd,2010,35792.00,17,82.2272727272727273
On Chesil Beach,May 18th,2018,35765.00,4,63.6666666666666667
On Chesil Beach,May 18th,2018,35765.00,17,63.6666666666666667
Brothers,August 14th,2015,357404.00,17,60.8064516129032258
Hysteria,May 18th,2012,35656.00,4,58.4545454545454545
Sweet Home Alabama,September 27th,2002,35648740.00,4,49.9714285714285714
Death Defying Acts,July 11th,2008,3561.00,17,52.2500000000000000
Death Defying Acts,July 11th,2008,3561.00,4,52.2500000000000000
Venus,December 21st,2006,35604.00,17,82.4375000000000000
Venus,December 21st,2006,35604.00,4,82.4375000000000000
My Friend Dahmer,November 3rd,2017,35545.00,17,68.3461538461538462
Joe Somebody,December 21st,2001,3553725.00,4,48.1428571428571429
Joe Somebody,December 21st,2001,3553725.00,17,48.1428571428571429
The Last of Robin Hood,August 29th,2014,35418.00,17,48.7272727272727273
Swept Away,October 11th,2002,354052.00,4,25.5925925925925926
